time,Open,High,Low,Close,Volume
2026-05-06 14:45:00+00:00,649.77,650.82,649.26,649.86,4057.05
2026-05-06 14:50:00+00:00,649.85,650.11,648.03,648.41,2998.2
2026-05-06 14:55:00+00:00,648.41,648.92,647.54,647.72,4763.55
2026-05-06 15:00:00+00:00,647.71,648.94,647.54,648.94,2019.08
2026-05-06 15:05:00+00:00,648.94,649.05,648.65,648.71,1596.16
2026-05-06 15:10:00+00:00,648.7,648.7,647.06,647.56,1669.41
2026-05-06 15:15:00+00:00,647.56,649.68,647.56,649.6,1660.73
2026-05-06 15:20:00+00:00,649.59,649.89,649.34,649.48,1444.59
2026-05-06 15:25:00+00:00,649.48,649.6,649.0,649.12,924.21
2026-05-06 15:30:00+00:00,649.11,650.0,649.11,649.79,904.87
2026-05-06 15:35:00+00:00,649.79,649.85,648.28,648.49,1815.09
2026-05-06 15:40:00+00:00,648.5,648.8,647.58,648.3,1680.87
2026-05-06 15:45:00+00:00,648.29,649.73,648.29,648.6,1345.36
2026-05-06 15:50:00+00:00,648.59,649.12,648.23,649.0,926.95
2026-05-06 15:55:00+00:00,649.0,649.21,648.68,648.9,1340.06
2026-05-06 16:00:00+00:00,648.9,649.68,648.57,649.47,1204.62
2026-05-06 16:05:00+00:00,649.47,650.39,649.32,650.39,1860.38
2026-05-06 16:10:00+00:00,650.39,651.2,650.1,650.26,1859.9
2026-05-06 16:15:00+00:00,650.27,650.42,649.56,649.57,877.74
2026-05-06 16:20:00+00:00,649.57,649.61,647.82,648.04,1663.49
2026-05-06 16:25:00+00:00,648.04,648.16,646.68,646.92,2706.89
2026-05-06 16:30:00+00:00,646.91,648.34,646.91,648.29,1253.15
2026-05-06 16:35:00+00:00,648.28,648.63,647.13,648.55,1216.59
2026-05-06 16:40:00+00:00,648.56,649.47,648.31,649.28,1170.2
2026-05-06 16:45:00+00:00,649.27,649.47,648.98,649.42,839.42
2026-05-06 16:50:00+00:00,649.42,650.4,649.32,649.75,1638.84
2026-05-06 16:55:00+00:00,649.74,650.28,649.5,650.05,763.87
2026-05-06 17:00:00+00:00,650.05,650.57,649.86,650.33,870.88
2026-05-06 17:05:00+00:00,650.33,650.64,650.06,650.24,881.17
2026-05-06 17:10:00+00:00,650.24,650.88,650.24,650.69,1082.34
2026-05-06 17:15:00+00:00,650.69,650.69,648.67,649.67,1542.42
2026-05-06 17:20:00+00:00,649.67,650.16,649.43,649.72,1079.03
2026-05-06 17:25:00+00:00,649.72,649.93,649.48,649.49,546.02
2026-05-06 17:30:00+00:00,649.49,649.87,649.36,649.6,514.3
2026-05-06 17:35:00+00:00,649.6,649.89,649.11,649.48,816.64
2026-05-06 17:40:00+00:00,649.47,649.89,649.08,649.84,577.84
2026-05-06 17:45:00+00:00,649.84,649.9,648.23,648.66,904.14
2026-05-06 17:50:00+00:00,648.66,649.3,648.35,649.3,1021.4
2026-05-06 17:55:00+00:00,649.3,649.74,648.97,649.03,512.4
2026-05-06 18:00:00+00:00,649.03,649.59,649.0,649.0,1082.61
2026-05-06 18:05:00+00:00,649.01,649.48,648.36,648.94,992.46
2026-05-06 18:10:00+00:00,648.95,649.89,647.71,649.84,6199.15
2026-05-06 18:15:00+00:00,649.84,650.84,649.76,650.21,1298.56
2026-05-06 18:20:00+00:00,650.21,650.66,650.07,650.16,772.58
2026-05-06 18:25:00+00:00,650.16,650.7,650.03,650.05,593.99
2026-05-06 18:30:00+00:00,650.04,650.52,649.1,649.64,2299.06
2026-05-06 18:35:00+00:00,649.65,649.82,649.34,649.6,451.1
2026-05-06 18:40:00+00:00,649.61,650.0,649.44,649.82,530.85
2026-05-06 18:45:00+00:00,649.82,650.44,649.74,649.74,522.61
2026-05-06 18:50:00+00:00,649.74,650.51,649.41,650.23,878.68
2026-05-06 18:55:00+00:00,650.24,650.9,650.19,650.28,1238.45
2026-05-06 19:00:00+00:00,650.27,651.42,650.11,650.93,1071.28
2026-05-06 19:05:00+00:00,650.92,651.1,650.2,650.74,1784.6
2026-05-06 19:10:00+00:00,650.73,650.73,649.84,650.07,1026.3
2026-05-06 19:15:00+00:00,650.07,650.28,649.68,650.25,731.78
2026-05-06 19:20:00+00:00,650.26,650.96,649.74,649.74,653.01
2026-05-06 19:25:00+00:00,649.74,649.82,649.34,649.73,565.69
2026-05-06 19:30:00+00:00,649.72,649.72,649.22,649.3,598.83
2026-05-06 19:35:00+00:00,649.3,650.2,649.25,650.2,581.77
2026-05-06 19:40:00+00:00,650.21,650.8,649.79,650.32,530.82
2026-05-06 19:45:00+00:00,650.32,650.84,650.19,650.2,418.79
2026-05-06 19:50:00+00:00,650.2,651.15,650.19,651.09,1261.77
2026-05-06 19:55:00+00:00,651.08,651.28,650.81,650.93,487.29
2026-05-06 20:00:00+00:00,650.92,651.79,650.73,651.78,1326.5
2026-05-06 20:05:00+00:00,651.79,651.85,651.44,651.51,940.34
2026-05-06 20:10:00+00:00,651.51,651.97,651.46,651.79,478.76
2026-05-06 20:15:00+00:00,651.79,651.98,651.39,651.45,615.89
2026-05-06 20:20:00+00:00,651.46,651.51,650.83,651.13,694.0
2026-05-06 20:25:00+00:00,651.12,651.78,650.84,650.85,536.04
2026-05-06 20:30:00+00:00,650.84,650.85,648.9,649.15,2409.03
2026-05-06 20:35:00+00:00,649.15,649.47,648.61,648.8,1066.72
2026-05-06 20:40:00+00:00,648.8,649.02,648.4,648.46,671.78
2026-05-06 20:45:00+00:00,648.45,648.87,648.12,648.33,736.49
2026-05-06 20:50:00+00:00,648.32,648.5,648.01,648.5,459.19
2026-05-06 20:55:00+00:00,648.49,649.26,648.32,649.26,499.86
2026-05-06 21:00:00+00:00,649.25,649.51,649.15,649.5,1039.2
2026-05-06 21:05:00+00:00,649.51,649.57,649.37,649.46,404.34
2026-05-06 21:10:00+00:00,649.47,649.47,647.64,648.43,1459.63
2026-05-06 21:15:00+00:00,648.43,649.0,648.42,648.71,440.78
2026-05-06 21:20:00+00:00,648.72,648.89,648.51,648.68,361.93
2026-05-06 21:25:00+00:00,648.69,649.0,648.58,649.0,370.82
2026-05-06 21:30:00+00:00,649.0,649.92,648.92,649.49,776.79
2026-05-06 21:35:00+00:00,649.48,650.92,649.48,650.92,1103.13
2026-05-06 21:40:00+00:00,650.92,650.96,650.1,650.61,1226.17
2026-05-06 21:45:00+00:00,650.6,650.61,649.99,650.49,630.98
2026-05-06 21:50:00+00:00,650.49,650.84,650.14,650.74,599.21
2026-05-06 21:55:00+00:00,650.74,650.74,650.16,650.25,664.63
2026-05-06 22:00:00+00:00,650.25,650.6,649.74,649.89,1731.01
2026-05-06 22:05:00+00:00,649.88,650.38,649.09,649.15,1459.99
2026-05-06 22:10:00+00:00,649.16,649.18,648.81,649.03,900.08
2026-05-06 22:15:00+00:00,649.03,649.03,648.15,648.35,1602.41
2026-05-06 22:20:00+00:00,648.34,648.54,647.13,647.67,3032.18
2026-05-06 22:25:00+00:00,647.66,647.87,647.47,647.87,1174.76
2026-05-06 22:30:00+00:00,647.87,648.75,647.86,648.26,1498.36
2026-05-06 22:35:00+00:00,648.26,648.37,647.52,647.52,1195.19
2026-05-06 22:40:00+00:00,647.53,647.82,647.43,647.72,678.79
2026-05-06 22:45:00+00:00,647.73,647.93,647.0,647.15,661.64
2026-05-06 22:50:00+00:00,647.14,647.88,647.14,647.75,524.38
2026-05-06 22:55:00+00:00,647.75,647.75,647.23,647.24,510.53
2026-05-06 23:00:00+00:00,647.24,647.24,644.66,645.35,5013.29
2026-05-06 23:05:00+00:00,645.36,646.07,644.88,645.96,1825.15
2026-05-06 23:10:00+00:00,645.97,646.42,645.95,646.02,874.77
2026-05-06 23:15:00+00:00,646.02,647.4,646.01,647.32,2745.01
2026-05-06 23:20:00+00:00,647.32,647.64,647.16,647.57,1296.9
2026-05-06 23:25:00+00:00,647.57,647.77,647.32,647.6,1219.15
2026-05-06 23:30:00+00:00,647.6,647.94,647.35,647.73,508.37
2026-05-06 23:35:00+00:00,647.73,647.8,647.31,647.32,579.92
